417157.000	1658	-246666.901	-4506701.997	4491864.025	0.00	0.00	0.00	2.88e-09	-8.34e-07	4.83	6.68	1.20	1.60	2	2	1	8
417158.000	1658	-246666.923	-4506701.959	4491864.011	0.00	0.00	0.00	2.57e-09	-8.34e-07	4.79	6.63	1.20	1.60	2	2	1	8
417159.000	1658	-246666.948	-4506701.927	4491863.989	0.00	0.00	0.00	1.82e-09	-8.35e-07	4.76	6.59	1.20	1.60	2	2	1	8
417160.000	1658	-246666.964	-4506701.869	4491863.952	0.00	0.00	0.00	1.67e-09	-8.35e-07	4.72	6.54	1.20	1.60	2	2	1	8
417161.000	1658	-246666.964	-4506701.790	4491863.903	0.00	0.00	0.00	1.61e-09	-8.35e-07	4.69	6.49	1.20	1.60	2	2	1	8
417162.000	1658	-246666.958	-4506701.698	4491863.845	0.00	0.00	0.00	1.18e-09	-8.36e-07	4.66	6.45	1.20	1.60	2	2	1	8
417163.000	1658	-246666.957	-4506701.617	4491863.793	0.00	0.00	0.00	1.7e-09	-8.36e-07	4.63	6.41	1.20	1.60	2	2	1	8
417164.000	1658	-246666.955	-4506701.519	4491863.743	0.00	0.00	0.00	2.84e-09	-8.36e-07	4.60	6.36	1.20	1.60	2	2	1	8
417165.000	1658	-246666.956	-4506701.438	4491863.689	0.00	0.00	0.00	3.36e-09	-8.36e-07	4.57	6.32	1.20	1.60	2	2	1	8
417166.000	1658	-246666.949	-4506701.380	4491863.632	0.00	0.00	0.00	3.23e-09	-8.37e-07	4.54	6.28	1.20	1.60	2	2	1	8
417167.000	1658	-246666.941	-4506701.324	4491863.574	0.00	0.00	0.00	3.73e-09	-8.37e-07	4.51	6.24	1.20	1.60	2	2	1	8
417168.000	1658	-246666.932	-4506701.276	4491863.513	0.00	0.00	0.00	3.06e-09	-8.37e-07	4.48	6.20	1.20	1.60	2	2	1	8
417169.000	1658	-246666.920	-4506701.223	4491863.455	0.00	0.00	0.00	2.23e-09	-8.38e-07	4.45	6.16	1.20	1.60	2	2	1	8
417170.000	1658	-246666.907	-4506701.163	4491863.387	0.00	0.00	0.00	2.34e-09	-8.38e-07	4.42	6.12	1.20	1.60	2	2	1	8
417171.000	1658	-246666.893	-4506701.101	4491863.318	0.00	0.00	0.00	1.83e-09	-8.38e-07	4.40	6.09	1.20	1.60	2	2	1	8
417172.000	1658	-246666.882	-4506701.044	4491863.247	0.00	0.00	0.00	2.53e-09	-8.39e-07	4.37	6.05	1.20	1.60	2	2	1	8
417173.000	1658	-246666.876	-4506700.997	4491863.181	0.00	0.00	0.00	5.67e-10	-8.39e-07	4.34	6.01	1.20	1.60	2	2	1	8
417174.000	1658	-246666.877	-4506700.952	4491863.121	0.00	0.00	0.00	3.05e-09	-8.39e-07	4.32	5.98	1.20	1.60	2	2	1	8
417175.000	1658	-246666.883	-4506700.922	4491863.067	0.00	0.00	0.00	3.04e-09	-8.39e-07	4.29	5.95	1.20	1.60	2	2	1	8
417176.000	1658	-246666.889	-4506700.905	4491863.014	0.00	0.00	0.00	2.94e-09	-8.4e-07	4.27	5.91	1.20	1.60	2	2	1	8
417177.000	1658	-246666.889	-4506700.892	4491862.957	0.00	0.00	0.00	2.23e-09	-8.4e-07	4.24	5.88	1.20	1.60	2	2	1	8
417178.000	1658	-246666.884	-4506700.864	4491862.895	0.00	0.00	0.00	1.84e-09	-8.4e-07	4.22	5.84	1.20	1.60	2	2	1	8
417179.000	1658	-246666.889	-4506700.837	4491862.831	0.00	0.00	0.00	1.07e-09	-8.4e-07	4.20	5.81	1.20	1.60	2	2	1	8
417180.000	1658	-246666.899	-4506700.807	4491862.775	0.00	0.00	0.00	2.4e-09	-8.41e-07	4.17	5.78	1.20	1.60	2	2	1	8
417181.000	1658	-246666.907	-4506700.757	4491862.714	0.00	0.00	0.00	2.12e-09	-8.41e-07	4.15	5.75	1.20	1.60	2	2	1	8
417182.000	1658	-246666.915	-4506700.710	4491862.663	0.00	0.00	0.00	2.28e-09	-8.41e-07	4.13	5.72	1.20	1.60	2	2	1	8
417183.000	1658	-246666.916	-4506700.674	4491862.622	0.00	0.00	0.00	3.82e-09	-8.41e-07	4.11	5.69	1.20	1.60	2	2	1	8
417184.000	1658	-246666.915	-4506700.652	4491862.594	0.00	0.00	0.00	4.08e-09	-8.41e-07	4.09	5.66	1.20	1.60	2	2	1	8
417185.000	1658	-246666.910	-4506700.632	4491862.572	0.00	0.00	0.00	3.02e-09	-8.41e-07	4.06	5.63	1.20	1.60	2	2	1	8
417186.000	1658	-246666.908	-4506700.624	4491862.560	0.00	0.00	0.00	2.3e-09	-8.42e-07	4.04	5.60	1.20	1.60	2	2	1	8
417187.000	1658	-246666.901	-4506700.616	4491862.548	0.00	0.00	0.00	2.45e-09	-8.42e-07	4.02	5.57	1.20	1.60	2	2	1	8
417188.000	1658	-246666.899	-4506700.622	4491862.544	0.00	0.00	0.00	2.54e-09	-8.43e-07	4.00	5.54	1.20	1.60	2	2	1	8
417189.000	1658	-246666.897	-4506700.627	4491862.547	0.00	0.00	0.00	3.07e-09	-8.43e-07	3.98	5.52	1.20	1.60	2	2	1	8
417190.000	1658	-246666.891	-4506700.636	4491862.549	0.00	0.00	0.00	2.35e-09	-8.44e-07	3.96	5.49	1.20	1.60	2	2	1	8
417191.000	1658	-246666.881	-4506700.635	4491862.546	0.00	0.00	0.00	2.13e-09	-8.44e-07	3.94	5.46	1.20	1.60	2	2	1	8
